ID,YEARIN,rural14,age14
41238508,2014,rural,86
41238708,2014,rural,75
41238908,2014,rural,79
41239008,2014,rural,88
41239108,2014,rural,101
41239208,2014,rural,93
41239608,2014,rural,86
41240108,2014,rural,88
41240208,2014,rural,80
41241808,2014,rural,73
41242008,2014,rural,68
41242308,2014,rural,95
41242508,2014,rural,81
41243308,2014,rural,93
41243808,2014,rural,81
41244008,2014,rural,83
41244108,2014,rural,70
41244408,2014,town,94
41245108,2014,rural,103
41245408,2014,rural,73
41246108,2014,rural,77
41246608,2014,rural,77
41246708,2014,rural,70
41247008,2014,rural,71
41247208,2014,rural,96
41247608,2014,rural,85
41248708,2014,rural,103
41249008,2014,rural,80
41249308,2014,rural,82
41249708,2014,rural,68
41251108,2014,town,107
41251608,2014,rural,102
41251808,2014,rural,91
41251908,2014,rural,109
41252708,2014,rural,76
41252908,2014,rural,72
41253208,2014,rural,85
41253908,2014,rural,67
41254308,2014,rural,67
41254808,2014,rural,84
41255208,2014,rural,73
41300112,2014,rural,104
41300212,2014,rural,84
41300312,2014,rural,108
41300412,2014,rural,74
41300612,2014,rural,65
41300812,2014,rural,78
41301012,2014,rural,103
41301412,2014,rural,84
41301512,2014,rural,93
41301612,2014,rural,95
41301912,2014,rural,83
41302212,2014,rural,97
41302312,2014,rural,78
41302412,2014,rural,73
41303112,2014,rural,86
41303212,2014,rural,90
41303312,2014,rural,71
41303412,2014,rural,84
41303712,2014,rural,68
41303812,2014,rural,94
41303912,2014,rural,71
41304112,2014,rural,88
41304412,2014,rural,68
41304812,2014,rural,102
41305012,2014,rural,108
41305212,2014,rural,103
41305312,2014,rural,70
41305812,2014,rural,103
41306012,2014,rural,66
41306112,2014,rural,75
41306412,2014,rural,102
41306512,2014,rural,83
41306712,2014,rural,66
41306812,2014,rural,76
41306912,2014,rural,73
41307112,2014,rural,69
41307312,2014,rural,106
41307712,2014,rural,75
41307812,2014,rural,110
41307912,2014,rural,71
41308212,2014,rural,82
41308512,2014,rural,83
41308612,2014,rural,80
41309012,2014,rural,90
41309112,2014,rural,93
41309312,2014,rural,65
41309512,2014,rural,77
41309612,2014,rural,72
41309712,2014,rural,68
41309812,2014,rural,86
41310412,2014,rural,72
41310512,2014,rural,103
41310612,2014,rural,104
41310712,2014,rural,75
41310912,2014,rural,88
41311012,2014,rural,75
41311212,2014,rural,104
41311412,2014,rural,79
41311512,2014,rural,73
41311712,2014,rural,94
41311812,2014,rural,74
41311912,2014,rural,104
41312112,2014,rural,105
41312212,2014,rural,66
41312312,2014,rural,103
41312612,2014,rural,74
41312812,2014,rural,97
41313012,2014,rural,75
41313112,2014,rural,80
41313312,2014,city,104
41313512,2014,rural,102
41313912,2014,rural,76
41314012,2014,rural,103
41314212,2014,rural,103
41314412,2014,rural,65
41314512,2014,rural,66
41314612,2014,rural,105
41314712,2014,rural,84
41314912,2014,rural,69
41315212,2014,rural,75
41315412,2014,rural,88
41315712,2014,rural,104
41316012,2014,rural,72
41316212,2014,rural,84
41316512,2014,rural,106
41316712,2014,rural,105
41316812,2014,rural,74
41317012,2014,rural,93
41317112,2014,rural,66
41317212,2014,rural,74
41317412,2014,rural,72
41317512,2014,rural,103
41317612,2014,rural,104
41317712,2014,rural,68
41317812,2014,rural,67
41318012,2014,rural,68
41318112,2014,rural,77
41318212,2014,rural,103
41318312,2014,rural,102
41318812,2014,rural,75
41318912,2014,rural,106
41319012,2014,rural,102
41319812,2014,rural,68
41319912,2014,rural,93
41320112,2014,rural,66
41320612,2014,rural,91
41320712,2014,rural,104
41320912,2014,rural,102
41321112,2014,rural,80
41321512,2014,rural,69
41321712,2014,rural,73
41322112,2014,rural,82
41322312,2014,rural,84
41322612,2014,rural,70
41322712,2014,rural,85
41322912,2014,rural,84
41323012,2014,rural,92
41323312,2014,rural,71
41323412,2014,rural,89
41323512,2014,rural,81
41323812,2014,rural,68
41324112,2014,rural,68
41324212,2014,rural,102
41324512,2014,rural,105
41324712,2014,rural,71
41324812,2014,rural,103
41325012,2014,rural,67
41325312,2014,rural,104
41325412,2014,rural,65
41325512,2014,rural,104
41325612,2014,rural,104
41325812,2014,rural,101
41326012,2014,rural,68
41326112,2014,rural,68
41326312,2014,rural,68
41326412,2014,rural,103
41326512,2014,rural,71
41326612,2014,rural,102
41327212,2014,rural,66
41327312,2014,rural,91
41327512,2014,rural,101
41327812,2014,rural,93
41328012,2014,rural,71
41328212,2014,rural,73
41328412,2014,rural,105
41328512,2014,rural,103
41328712,2014,rural,80
41328912,2014,town,77
41329012,2014,rural,89
41329312,2014,rural,77
41329412,2014,rural,77
41329712,2014,rural,71
41329812,2014,rural,69
41329912,2014,rural,105
41330012,2014,rural,53
41330412,2014,rural,73
41330512,2014,rural,103
41330612,2014,rural,103
41330812,2014,rural,105
41330912,2014,rural,71
41331012,2014,rural,69
41331212,2014,rural,103
41331312,2014,town,67
41331412,2014,rural,105
41331512,2014,rural,104
41331612,2014,rural,102
41331712,2014,rural,104
41331812,2014,rural,86
41332012,2014,rural,68
41332112,2014,rural,63
41332212,2014,rural,83
41332612,2014,rural,74
41333012,2014,rural,69
41333212,2014,rural,104
41333312,2014,rural,101
41333612,2014,rural,68
41333712,2014,rural,108
41333812,2014,rural,79
41334012,2014,rural,73
41334212,2014,rural,69
41334412,2014,rural,75
41334512,2014,rural,103
41334612,2014,rural,69
41334712,2014,rural,84
41334812,2014,rural,109
41334912,2014,rural,75
41335012,2014,rural,106
41338412,2014,town,102
41338612,2014,city,94
41338912,2014,town,80
41339512,2014,town,96
41339612,2014,town,93
41339812,2014,town,103
41340012,2014,rural,93
41340512,2014,town,100
41340712,2014,rural,82
41340812,2014,rural,84
41340912,2014,rural,73
41341412,2014,rural,82
41342112,2014,rural,103
41342212,2014,rural,93
41342312,2014,rural,69
41342412,2014,rural,102
41342812,2014,rural,84
41343112,2014,rural,78
41343312,2014,rural,86
41343412,2014,rural,85
41343612,2014,rural,83
41343812,2014,rural,83
41343912,2014,rural,104
41344012,2014,rural,66
41348512,2014,rural,70
41349112,2014,rural,77
41349512,2014,rural,105
41349612,2014,rural,69
41349712,2014,rural,103
41349812,2014,rural,65
41352112,2014,rural,68
41352212,2014,rural,78
41352512,2014,rural,82
41353012,2014,rural,81
41353112,2014,rural,70
41353212,2014,rural,68
41353412,2014,rural,69
41353912,2014,rural,68
41354212,2014,rural,86
41354312,2014,rural,98
41354412,2014,rural,71
41354512,2014,rural,107
41354612,2014,rural,76
41354814,2014,rural,85
41355014,2014,rural,91
41355114,2014,rural,92
41355214,2014,rural,96
41355314,2014,rural,100
41355414,2014,rural,93
41355514,2014,rural,92
41355614,2014,rural,86
41355714,2014,rural,82
41355814,2014,rural,94
41355914,2014,rural,88
41356014,2014,rural,85
41356114,2014,rural,82
41356514,2014,rural,91
41357014,2014,rural,101
41357114,2014,rural,103
41357214,2014,rural,77
41357314,2014,rural,81
41357514,2014,rural,99
41357614,2014,rural,98
41357814,2014,rural,88
41357914,2014,rural,91
41358014,2014,rural,98
41358214,2014,rural,94
41358314,2014,rural,93
41358414,2014,rural,101
41358514,2014,rural,102
41358614,2014,rural,104
41358714,2014,rural,95
41358814,2014,rural,70
41358914,2014,rural,85
41359014,2014,rural,94
41359114,2014,rural,82
41359214,2014,rural,84
41359314,2014,rural,90
41359414,2014,rural,78
41359514,2014,rural,82
41359614,2014,rural,88
41359714,2014,rural,93
41359814,2014,rural,83
41359914,2014,rural,90
41360814,2014,rural,104
41360914,2014,rural,98
41361014,2014,rural,92
41361114,2014,rural,91
41361214,2014,rural,104
41361314,2014,rural,81
41361414,2014,rural,90
41361714,2014,rural,80
41361814,2014,rural,96
41362014,2014,rural,85
41362114,2014,rural,99
41362314,2014,rural,81
41362414,2014,rural,95
41362514,2014,rural,70
41362614,2014,rural,88
41362714,2014,rural,84
41362814,2014,rural,95
41363014,2014,rural,100
41363114,2014,rural,101
41363214,2014,rural,98
41363414,2014,rural,97
41363814,2014,rural,93
41363914,2014,rural,95
41364014,2014,rural,91
41364114,2014,rural,74
41364214,2014,rural,87
41364314,2014,rural,87
41364414,2014,rural,81
41364514,2014,rural,93
41364614,2014,rural,71
41364714,2014,rural,81
41364814,2014,rural,92
41364914,2014,rural,93
41365014,2014,rural,90
41365114,2014,rural,85
41365214,2014,rural,92
41365314,2014,rural,107
41365414,2014,rural,94
41365514,2014,rural,93
41366214,2014,rural,79
41366314,2014,rural,80
41366414,2014,rural,80
41366514,2014,rural,81
41366614,2014,town,82
41366714,2014,rural,77
41366814,2014,town,79
41366914,2014,town,83
41367014,2014,town,92
41367114,2014,rural,86
41367214,2014,town,87
41367314,2014,town,90
41367414,2014,rural,86
41367514,2014,rural,106
41367614,2014,town,83
41367714,2014,town,82
41367814,2014,rural,86
41367914,2014,rural,88
41368014,2014,rural,100
41368114,2014,rural,93
41368214,2014,rural,77
41368314,2014,rural,95
41368414,2014,rural,88
41368514,2014,rural,85
41368614,2014,rural,93
41368714,2014,rural,87
41368814,2014,rural,80
41368914,2014,rural,82
41369114,2014,rural,106
41369414,2014,rural,91
41369514,2014,rural,102
41369614,2014,rural,79
41369714,2014,rural,94
41369814,2014,rural,89
41369914,2014,rural,94
41370014,2014,rural,94
41370114,2014,rural,91
41371014,2014,rural,104
41371414,2014,rural,76
41371514,2014,rural,67
41374614,2014,rural,93
41374714,2014,rural,89
42002308,2014,rural,94
42002408,2014,town,90
42002508,2014,town,91
42006308,2014,city,72
42006408,2014,city,71
42006908,2014,city,72
42007008,2014,city,70
42007308,2014,city,71
42007408,2014,town,72
42007508,2014,town,73
42007608,2014,rural,71
42007708,2014,rural,72
42007908,2014,rural,71
42008108,2014,city,91
42008208,2014,rural,72
42008308,2014,town,71
42008408,2014,rural,71
42008608,2014,rural,70
42008908,2014,town,71
42009508,2014,city,86
42010008,2014,town,95
42012508,2014,rural,72
42012608,2014,city,72
42013008,2014,city,71
42013108,2014,town,72
42017008,2014,city,101
42017308,2014,city,86
42018508,2014,city,102
42023898,2014,city,97
42026402,2014,town,94
42032900,2014,rural,96
42042400,2014,town,97
42048602,2014,city,80
42048702,2014,city,88
42048802,2014,rural,79
42049302,2014,town,77
42051202,2014,town,83
42051702,2014,town,85
42052402,2014,town,82
42053102,2014,rural,92
42053202,2014,rural,80
42053802,2014,rural,84
42053902,2014,city,77
42055902,2014,rural,85
42056002,2014,rural,94
42057102,2014,rural,80
42057402,2014,town,87
42057602,2014,town,81
42057902,2014,city,78
42058302,2014,town,80
42058502,2014,city,86
42058902,2014,city,83
42059102,2014,city,82
42059302,2014,town,85
42059702,2014,rural,89
42059802,2014,rural,80
42060502,2014,city,77
42060702,2014,rural,84
42061002,2014,city,85
42061102,2014,city,80
42061802,2014,rural,92
42065502,2014,rural,90
42065602,2014,rural,81
42065702,2014,rural,79
42067202,2014,rural,83
42068502,2014,rural,80
42068902,2014,town,84
42069302,2014,rural,84
42069602,2014,rural,79
42069702,2014,rural,77
42073702,2014,rural,81
42077502,2014,city,88
42150905,2014,city,95
42152605,2014,town,94
42153405,2014,rural,96
42157005,2014,city,94
42157605,2014,rural,81
42157805,2014,rural,73
42157905,2014,town,74
42158005,2014,town,73
42158205,2014,rural,76
42158405,2014,rural,74
42158505,2014,town,76
42158605,2014,city,83
42158705,2014,city,75
42158805,2014,city,80
42159605,2014,city,94
42159805,2014,town,73
42159905,2014,town,75
42160105,2014,rural,80
42160205,2014,rural,80
42161605,2014,city,75
42161805,2014,city,80
42162105,2014,city,87
42162305,2014,rural,82
42163105,2014,city,96
42164005,2014,city,99
42164205,2014,town,102
42165005,2014,city,100
42200108,2014,rural,76
42200308,2014,rural,74
42200508,2014,rural,69
42200608,2014,rural,68
42201908,2014,rural,106
42202608,2014,town,71
42203008,2014,rural,77
42203308,2014,town,78
42203408,2014,rural,105
42203708,2014,rural,91
42204208,2014,rural,84
42204308,2014,town,77
42204708,2014,rural,98
42204808,2014,rural,72
42204908,2014,rural,71
42205308,2014,town,74
42205608,2014,rural,71
42206008,2014,town,71
42206212,2014,rural,103
42206808,2014,rural,70
42207608,2014,rural,90
42208908,2014,rural,84
42209208,2014,rural,79
42209408,2014,rural,91
42209808,2014,rural,89
42210108,2014,rural,111
42210208,2014,rural,88
42210808,2014,rural,98
42211008,2014,rural,73
42211208,2014,rural,86
42211508,2014,town,72
42211608,2014,rural,74
42211708,2014,rural,96
42211808,2014,rural,90
42212108,2014,rural,88
42212508,2014,rural,71
42212708,2014,town,76
42212808,2014,rural,109
42213708,2014,rural,89
42214008,2014,rural,69
42214308,2014,rural,89
42214708,2014,rural,96
42215008,2014,rural,69
42215908,2014,town,109
42216608,2014,rural,78
42217008,2014,rural,88
42217208,2014,rural,94
42217808,2014,rural,95
42218408,2014,rural,81
42218608,2014,town,107
42220008,2014,rural,91
42220308,2014,town,72
42220608,2014,rural,83
42220808,2014,town,71
42221008,2014,rural,110
42224008,2014,town,81
42224408,2014,town,84
42225408,2014,rural,91
42225508,2014,rural,89
42225708,2014,rural,68
42225808,2014,rural,78
42226008,2014,rural,76
42226808,2014,rural,78
42227008,2014,rural,91
42227408,2014,rural,74
42227508,2014,rural,97
42227608,2014,rural,100
42228408,2014,rural,70
42228608,2014,rural,96
42228708,2014,rural,92
42229008,2014,rural,72
42229508,2014,rural,82
42230108,2014,rural,73
42230308,2014,rural,72
42230508,2014,rural,85
42230608,2014,rural,74
42230908,2014,rural,73
42231108,2014,rural,72
42231408,2014,rural,101
42231508,2014,rural,110
42231608,2014,rural,79
42231808,2014,rural,90
42232108,2014,town,78
42233208,2014,rural,71
42234008,2014,rural,85
42234108,2014,rural,108
42234308,2014,rural,97
42234408,2014,rural,72
42235708,2014,rural,84
42235908,2014,rural,85
42236608,2014,rural,85
42236908,2014,rural,79
42237208,2014,rural,83
42237308,2014,rural,95
42237408,2014,rural,73
42237708,2014,rural,67
42237808,2014,town,91
42237908,2014,rural,86
42238108,2014,town,72
42238308,2014,town,79
42238408,2014,rural,78
42238908,2014,town,70
42240308,2014,rural,88
42240408,2014,rural,94
42240708,2014,town,69
42240908,2014,rural,81
42241208,2014,rural,84
42251105,2014,town,76
42251305,2014,town,76
42251405,2014,rural,74
42252005,2014,city,101
42252405,2014,rural,74
42252505,2014,rural,75
42252905,2014,rural,90
42254105,2014,town,74
42254205,2014,city,74
42254405,2014,rural,75
42254605,2014,town,76
42254705,2014,town,75
42254805,2014,rural,74
42255305,2014,town,74
42255405,2014,rural,75
42260105,2014,town,74
42260605,2014,rural,112
42262405,2014,town,74
42300812,2014,rural,81
42301212,2014,rural,67
42301312,2014,rural,72
42301512,2014,rural,94
42301612,2014,rural,66
42301712,2014,rural,93
42301912,2014,rural,102
42302012,2014,rural,81
42302112,2014,rural,87
42302312,2014,rural,74
42302412,2014,rural,71
42302512,2014,rural,70
42302612,2014,rural,72
42302712,2014,town,89
42302812,2014,town,72
42302912,2014,rural,67
42303412,2014,rural,65
42303512,2014,rural,103
42303612,2014,rural,93
42303712,2014,rural,90
42303812,2014,town,79
42303912,2014,rural,75
42304112,2014,rural,65
42304512,2014,town,81
42304712,2014,rural,72
42305012,2014,rural,96
42305112,2014,rural,104
42305212,2014,rural,91
42305312,2014,town,63
42305412,2014,rural,104
42305612,2014,rural,71
42305712,2014,rural,104
42306412,2014,rural,66
42306512,2014,rural,78
42306812,2014,town,101
42307112,2014,town,102
42307412,2014,rural,82
42307712,2014,town,67
42307812,2014,rural,98
42308012,2014,rural,104
42308112,2014,rural,60
42308212,2014,rural,103
42308412,2014,rural,95
42308512,2014,rural,91
42308612,2014,rural,87
42308712,2014,rural,82
42308812,2014,rural,86
42309812,2014,town,80
42310112,2014,rural,80
42310312,2014,town,104
42310612,2014,town,65
42311012,2014,rural,89
42311512,2014,rural,104
42311912,2014,rural,82
42312112,2014,rural,72
42312212,2014,rural,93
42312412,2014,rural,77
42312512,2014,rural,95
42312612,2014,rural,95
42312912,2014,rural,72
42313112,2014,rural,82
42313812,2014,rural,101
42314212,2014,rural,100
42315112,2014,city,71
42315512,2014,rural,83
42315912,2014,city,93
42316112,2014,rural,82
42316312,2014,town,87
42316412,2014,rural,106
42316712,2014,town,82
42317012,2014,rural,78
42317212,2014,rural,85
42317412,2014,rural,88
42317512,2014,rural,104
42317812,2014,rural,89
42318012,2014,rural,105
42318312,2014,town,83
42318412,2014,rural,78
42319012,2014,rural,89
42319112,2014,town,84
42319212,2014,town,85
42319312,2014,town,86
42319712,2014,town,103
42319912,2014,rural,75
42320212,2014,rural,82
42320312,2014,rural,84
42320412,2014,rural,85
42320512,2014,rural,103
42320612,2014,rural,61
42320712,2014,rural,82
42320812,2014,rural,83
42321012,2014,rural,63
42321314,2014,rural,72
42321414,2014,town,86
42321514,2014,rural,95
42321614,2014,rural,72
42321714,2014,town,86
42321814,2014,town,74
42321914,2014,town,103
42322014,2014,town,87
42322114,2014,town,89
42322214,2014,rural,68
42322314,2014,rural,101
42322414,2014,rural,101
42322514,2014,rural,97
42322614,2014,rural,99
42322714,2014,rural,100
42322814,2014,rural,76
42322914,2014,rural,94
42323014,2014,rural,87
42323114,2014,rural,91
42323214,2014,rural,99
42323314,2014,rural,98
42323414,2014,rural,101
42323514,2014,rural,61
42323614,2014,rural,94
42323814,2014,rural,88
42323914,2014,rural,88
42324014,2014,rural,68
42324114,2014,rural,100
42324214,2014,rural,100
42324314,2014,rural,92
42324414,2014,rural,85
42324514,2014,rural,74
42324614,2014,rural,91
42324714,2014,rural,87
42324814,2014,rural,101
42324914,2014,rural,56
42325014,2014,rural,82
42325114,2014,rural,99
42325214,2014,rural,79
42325314,2014,rural,99
42325414,2014,rural,68
42325514,2014,town,60
42325614,2014,rural,64
42325714,2014,rural,85
42325814,2014,rural,101
42325914,2014,town,54
42326014,2014,town,85
42326114,2014,town,60
42326214,2014,rural,73
42326314,2014,town,66
42326414,2014,town,72
42326514,2014,rural,88
42326614,2014,rural,93
42326714,2014,rural,85
42326814,2014,rural,74
42326914,2014,rural,103
42327014,2014,town,86
42327114,2014,rural,88
42327214,2014,rural,100
42327314,2014,rural,71
42327414,2014,rural,59
42327514,2014,rural,61
42327614,2014,rural,60
42327814,2014,town,101
42327914,2014,town,85
42328014,2014,town,76
42328114,2014,town,76
42328214,2014,town,62
42328314,2014,rural,94
42328414,2014,town,68
42328514,2014,city,84
42328614,2014,city,104
42328714,2014,rural,82
42328814,2014,town,93
42328914,2014,rural,57
42329014,2014,rural,72
42329114,2014,town,88
42329214,2014,rural,92
42329314,2014,rural,99
42329414,2014,city,74
43000108,2014,rural,92
43001308,2014,rural,86
43003108,2014,rural,88
43003408,2014,rural,91
43003608,2014,rural,87
43004308,2014,town,100
43004408,2014,rural,91
43004508,2014,town,91
43004608,2014,town,94
43005108,2014,rural,87
43005308,2014,rural,92
43006002,2014,rural,98
43006708,2014,rural,97
43006908,2014,town,100
43007008,2014,rural,97
43009408,2014,rural,93
43009608,2014,rural,91
43009908,2014,rural,97
43010808,2014,rural,73
43010908,2014,rural,73
43011008,2014,rural,73
43011208,2014,town,89
43011408,2014,town,94
43012408,2014,rural,72
43012700,2014,town,94
43012708,2014,town,93
43012808,2014,city,90
43013408,2014,rural,70
43013608,2014,rural,71
43014808,2014,rural,102
43015708,2014,town,93
43015908,2014,city,86
43016008,2014,rural,86
43016508,2014,town,70
43016708,2014,rural,73
43018308,2014,rural,93
43018608,2014,city,73
43019008,2014,rural,71
43019108,2014,rural,72
43019208,2014,city,71
43019308,2014,city,73
43019408,2014,city,71
43019608,2014,city,71
43019708,2014,town,71
43020008,2014,rural,72
43020108,2014,rural,71
43020608,2014,rural,86
43021202,2014,rural,106
43021302,2014,rural,95
43021500,2014,rural,103
43021708,2014,rural,100
43023200,2014,city,95
43024908,2014,city,86
43025108,2014,city,101
43025308,2014,city,102
43025908,2014,town,107
43028908,2014,rural,107
43032902,2014,rural,102
43036500,2014,city,95
43036602,2014,rural,97
43036708,2014,rural,100
43037702,2014,rural,98
43039108,2014,rural,105
43044602,2014,town,77
43044802,2014,town,96
43045202,2014,city,79
43045302,2014,rural,79
43045802,2014,rural,80
43045902,2014,town,92
43046102,2014,rural,86
43046302,2014,rural,78
43046602,2014,rural,77
43047502,2014,rural,81
43047602,2014,town,85
43048202,2014,rural,76
43049402,2014,rural,102
43050402,2014,rural,87
43050602,2014,city,76
43050802,2014,town,83
43051402,2014,rural,78
43051502,2014,rural,85
43051802,2014,rural,81
43053102,2014,town,92
43053302,2014,rural,90
43053502,2014,town,81
43053602,2014,town,88
43054202,2014,rural,79
43054302,2014,rural,78
43054602,2014,town,78
43054802,2014,rural,90
43054902,2014,rural,83
43055002,2014,rural,82
43055102,2014,rural,88
43055202,2014,rural,84
43055502,2014,rural,89
43055802,2014,rural,87
43056102,2014,rural,84
43056202,2014,rural,79
43056302,2014,rural,85
43056402,2014,rural,88
43056502,2014,city,78
43057302,2014,rural,84
43057502,2014,rural,77
43058002,2014,rural,87
43058302,2014,rural,80
43058402,2014,rural,79
43058502,2014,town,87
43059102,2014,rural,92
43059702,2014,town,78
43060002,2014,town,88
43060402,2014,rural,82
43062702,2014,rural,85
43062802,2014,town,78
43063102,2014,rural,89
43063402,2014,rural,77
43063602,2014,rural,82
43063702,2014,rural,84
43063802,2014,rural,88
43064602,2014,rural,83
43064902,2014,rural,88
43065602,2014,town,87
43065902,2014,city,78
43066202,2014,town,76
43066402,2014,town,85
43066502,2014,town,86
43066602,2014,rural,83
43066702,2014,city,79
43066902,2014,rural,79
43067202,2014,town,79
43067302,2014,town,85
43068002,2014,rural,78
43068102,2014,rural,80
43068202,2014,rural,86
43068902,2014,rural,84
43069102,2014,rural,77
43070302,2014,city,83
43070802,2014,town,80
43072102,2014,town,78
43072202,2014,town,84
43072502,2014,town,80
43073302,2014,city,89
43073402,2014,city,79
43073502,2014,city,77
43074002,2014,city,79
43074302,2014,rural,80
43074602,2014,rural,78
43075002,2014,town,82
43076102,2014,town,76
43076202,2014,town,81
43076502,2014,rural,92
43076802,2014,rural,85
43076902,2014,town,83
43080205,2014,town,98
43081605,2014,rural,108
43082105,2014,city,106
43082305,2014,rural,74
43083605,2014,rural,95
43085505,2014,rural,99
43085705,2014,rural,97
43087805,2014,city,105
43088205,2014,town,79
43088705,2014,city,95
43100108,2014,rural,71
43100208,2014,rural,97
43100905,2014,rural,98
43101205,2014,rural,75
43101605,2014,city,77
43103605,2014,city,74
43103805,2014,rural,74
43104105,2014,rural,76
43104305,2014,rural,90
43104705,2014,town,93
43106105,2014,town,75
43106305,2014,rural,74
43108205,2014,rural,77
43108705,2014,town,74
43109005,2014,rural,75
43109305,2014,town,74
43109405,2014,town,74
43110205,2014,rural,75
43110305,2014,town,74
43111405,2014,rural,75
43111605,2014,rural,95
43111705,2014,rural,89
43112005,2014,rural,97
43112605,2014,rural,76
43113105,2014,town,89
43113405,2014,rural,75
43113805,2014,rural,76
43114005,2014,rural,75
43114105,2014,rural,75
43115505,2014,rural,76
43116305,2014,town,87
43116505,2014,town,80
43116605,2014,city,77
43116805,2014,city,85
43117005,2014,city,82
43117205,2014,city,88
43117405,2014,city,82
43117705,2014,city,85
43118505,2014,city,74
43119105,2014,town,89
43200208,2014,town,75
43200308,2014,city,75
43200508,2014,rural,97
43200908,2014,rural,86
43201408,2014,town,87
43201608,2014,town,72
43202408,2014,rural,113
43202508,2014,rural,89
43202608,2014,rural,79
43203208,2014,rural,71
43203708,2014,rural,78
43203808,2014,rural,85
43204008,2014,town,107
43204208,2014,rural,81
43204508,2014,rural,92
43205408,2014,rural,90
43206808,2014,rural,92
43206908,2014,rural,107
43207208,2014,rural,100
43207408,2014,town,73
43207608,2014,rural,70
43207908,2014,rural,70
43208108,2014,rural,108
43208208,2014,rural,100
43208308,2014,rural,86
43208408,2014,rural,80
43209808,2014,rural,77
43210008,2014,rural,79
43210408,2014,rural,95
43211008,2014,rural,98
43211308,2014,rural,80
43211508,2014,rural,98
43212008,2014,rural,101
43212308,2014,town,87
43212708,2014,rural,80
43213108,2014,rural,69
43213208,2014,rural,90
43213308,2014,rural,68
43213908,2014,rural,69
43214008,2014,rural,90
43214408,2014,town,71
43214608,2014,rural,92
43214808,2014,rural,69
43214908,2014,rural,85
43215408,2014,rural,85
43216508,2014,rural,88
43216708,2014,rural,75
43216908,2014,rural,87
43218008,2014,rural,72
43218208,2014,town,95
43219108,2014,rural,72
43219608,2014,rural,95
43220108,2014,rural,74
43220908,2014,rural,90
43221008,2014,rural,70
43221608,2014,town,76
43222008,2014,rural,80
43222808,2014,rural,100
43223008,2014,town,106
43223508,2014,rural,92
43224408,2014,rural,90
43225208,2014,rural,88
43225308,2014,rural,76
43300212,2014,rural,95
43300312,2014,rural,91
43300412,2014,rural,105
43300712,2014,rural,104
43300912,2014,rural,90
43301012,2014,rural,96
43301112,2014,rural,106
43301312,2014,rural,112
43301512,2014,rural,94
43301514,2014,rural,72
43302012,2014,rural,82
43302212,2014,rural,79
43302312,2014,rural,90
43303012,2014,rural,100
43303112,2014,rural,82
43303412,2014,rural,67
43303612,2014,town,98
43303812,2014,rural,105
43303912,2014,rural,64
43304112,2014,rural,83
43304312,2014,rural,72
43304712,2014,rural,101
43304812,2014,rural,89
43304912,2014,rural,81
43305012,2014,town,62
43305212,2014,rural,67
43305412,2014,rural,102
43305512,2014,rural,86
43305712,2014,rural,92
43305912,2014,rural,67
43306012,2014,rural,76
43306112,2014,rural,86
43306212,2014,rural,86
43306512,2014,rural,76
43306612,2014,rural,67
43306812,2014,rural,102
43306912,2014,rural,104
43307012,2014,rural,75
43307712,2014,rural,102
43308012,2014,rural,70
43308112,2014,rural,86
43308212,2014,rural,90
43308412,2014,rural,76
43308914,2014,rural,94
43309014,2014,rural,100
43309114,2014,rural,68
43309214,2014,rural,65
43309314,2014,rural,82
43309414,2014,rural,74
43309514,2014,rural,83
43309614,2014,rural,63
43309714,2014,city,100
43309814,2014,rural,67
43309914,2014,rural,61
43310014,2014,rural,94
43310114,2014,rural,84
43310214,2014,rural,99
43310314,2014,rural,90
43310414,2014,rural,85
43310614,2014,rural,99
43310714,2014,rural,91
43310814,2014,rural,72
43310914,2014,rural,100
43311014,2014,rural,85
43311114,2014,rural,70
43311214,2014,rural,97
43311314,2014,rural,76
43311414,2014,rural,71
43311514,2014,town,80
43311614,2014,rural,68
43311714,2014,rural,90
43311814,2014,rural,77
43311914,2014,rural,82
43312014,2014,rural,90
43312114,2014,rural,100
43312214,2014,rural,65
43312314,2014,rural,103
43312414,2014,rural,50
43312514,2014,rural,92
43312614,2014,rural,71
43312714,2014,rural,81
43312814,2014,rural,82
43312914,2014,rural,78
43313014,2014,rural,90
43313114,2014,rural,104
43313214,2014,rural,61
43313314,2014,rural,99
43313414,2014,rural,67
43313514,2014,rural,73
43313614,2014,rural,80
43313714,2014,rural,85
43313814,2014,rural,90
43313914,2014,rural,98
43314014,2014,rural,72
43314114,2014,rural,77
43314214,2014,rural,79
43314314,2014,rural,81
43314414,2014,rural,99
43314514,2014,rural,87
43314614,2014,rural,78
43314714,2014,rural,91
43314814,2014,rural,84
43314914,2014,rural,88
43315114,2014,rural,64
43315214,2014,rural,90
43315314,2014,rural,73
43315414,2014,rural,83
43315514,2014,rural,102
43315614,2014,town,100
43315814,2014,rural,98
43318414,2014,rural,90
43318514,2014,rural,100
43318614,2014,rural,86
43318714,2014,rural,86
43318814,2014,rural,76
43318914,2014,rural,82
43319014,2014,rural,90
43319114,2014,rural,100
43319214,2014,rural,61
43319314,2014,rural,89
43319614,2014,rural,59
43319714,2014,rural,78
43319814,2014,rural,80
43319914,2014,rural,64
43320014,2014,rural,94
43320114,2014,rural,61
43320214,2014,rural,100
43320314,2014,rural,88
43320414,2014,rural,52
43320514,2014,rural,89
43320614,2014,rural,71
43320714,2014,rural,94
